v8-version,8,4,371,19,-node.17,0
code-creation,LazyCompile,11,3462806,0x1f1d12f106ae,68,maybeMap /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/qs/lib/utils.js:230:33,0xa07386357a0,~
code-creation,LazyCompile,11,3462832,0x1f1d12f1080e,39, /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/qs/lib/parse.js:90:26,0x1f1d12f0fc90,~
code-creation,LazyCompile,11,3462930,0x1f1d12f10a2e,377,parseQueryStringKeys /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/qs/lib/parse.js:149:46,0xa0738637ea8,~
code-creation,LazyCompile,11,3463125,0x1f1d12f10e1e,337,parseObject /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/qs/lib/parse.js:114:28,0xa0738637e58,~
code-creation,LazyCompile,11,3463207,0x1f1d12f112a6,384,merge /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/qs/lib/utils.js:47:27,0xa07386354a0,~
code-creation,LazyCompile,11,3463249,0x1f1d12f115ee,69, /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/qs/lib/utils.js:92:48,0x1f1d12f11120,~
tick,0xc9fd00,3463283,0,0x0,0,0x1081510,0x1449f96,0x1f1d12f10a74,0x1f1d12f0f385,0x1f1d12f0f1ae,0x1f1d12f0f066,0x1f1d12f0ef21,0x1f1d12f0ecf0,0x1f1d12f0e9a9,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f0ac05,0x1f1d12f0a514,0x1f1d12f0a311,0x2865547a7038,0xf96166fe5b3,0xf96166fb728
code-creation,RegExp,4,3463320,0x181179846960,993,(\\[[^[\\]]*])
code-creation,RegExp,4,3463361,0x181179846dc0,1025,(\\[[^[\\]]*])
code-creation,LazyCompile,11,3463441,0x1f1d12f118e6,221,compact /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/qs/lib/utils.js:190:31,0xa0738635660,~
code-creation,LazyCompile,11,3463516,0x1f1d12f11b4e,125,compactQueue /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/qs/lib/utils.js:17:41,0xa0738635400,~
code-creation,LazyCompile,11,3463602,0x1f1d12f11d96,138,expressInit /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/express/lib/middleware/init.js:29:30,0x184439ed5fa8,~
code-creation,LazyCompile,11,3463653,0x1f1d12f11fc6,126,setHeader _http_outgoing.js:556:57,0xa073861e880,~
code-creation,LazyCompile,11,3463683,0x1f1d12f12176,45, _http_outgoing.js:540:44,0xa073861e7e0,~
code-creation,LazyCompile,11,3463704,0x1f1d12f122a6,18,checkIsHttpToken _http_common.js:219:26,0xa0738618b60,~
code-creation,LazyCompile,11,3463760,0x1f1d12f124ee,74, _http_outgoing.js:546:45,0xa073861e830,~
code-creation,LazyCompile,11,3463780,0x1f1d12f1263e,18,checkInvalidHeaderChar _http_common.js:230:32,0xa0738618bb0,~
code-creation,LazyCompile,11,3463905,0x1f1d12f129e6,332,serveStatic /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/serve-static/index.js:72:31,0x184439ed3290,~
code-creation,LazyCompile,11,3463951,0x1f1d12f12d36,64,originalurl /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/parseurl/index.js:65:22,0xd274f438080,~
code-creation,LazyCompile,11,3464049,0x1f1d12f12ee6,21,send /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/send/index.js:83:15,0x1a2ddca010,~
code-creation,LazyCompile,11,3464161,0x1f1d12f13416,618,SendStream /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/send/index.js:96:21,0x1a2ddca060,~
code-creation,LazyCompile,11,3464316,0x1f1d12f13a26,507,pipe /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/send/index.js:510:43,0x1a2ddcaa38,~
tick,0x7f8921bc57b0,3464342,0,0x0,3,0x1041ae0,0x1f1d12f12b2b,0x1f1d12f0ef21,0x1f1d12f0ecf0,0x1f1d12f0e9a9,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f11e1b,0x1f1d12f0ef21,0x1f1d12f0ecf0,0x1f1d12f0e9a9,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f0f06f,0x1f1d12f0ef21,0x1f1d12f0ecf0,0x1f1d12f0e9a9,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f0ac05,0x1f1d12f0a514,0x1f1d12f0a311,0x2865547a7038,0xf96166fe5b3,0xf96166fb728
code-creation,LazyCompile,11,3464365,0x1f1d12f13e6e,29,decode /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/send/index.js:987:17,0x1a2ddca240,~
code-creation,LazyCompile,11,3464423,0x1f1d12f13fb6,176,normalize path.js:1004:12,0x286554780e38,~
code-creation,LazyCompile,11,3464525,0x1f1d12f14256,132,join path.js:1033:7,0x286554780ed8,~
code-creation,LazyCompile,11,3464571,0x1f1d12f14416,58,containsDotFile /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/send/index.js:933:26,0x1a2ddca150,~
code-creation,LazyCompile,11,3464598,0x1f1d12f1456e,30,hasTrailingSlash /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/send/index.js:303:67,0x1a2ddca6a0,~
code-creation,LazyCompile,11,3464635,0x1f1d12f147b6,71,sendFile /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/send/index.js:716:51,0x1a2ddcaad8,~
code-creation,LazyCompile,11,3464683,0x1f1d12f149b6,128,stat fs.js:1051:14,0x2a380c247ba8,~
code-creation,LazyCompile,11,3464714,0x1f1d12f14bc6,40,makeStatsCallback fs.js:177:27,0x2a380c246c28,~
code-creation,LazyCompile,11,3464965,0x1f1d12f14db6,90,parserOnMessageComplete _http_common.js:145:33,0xa0738618a70,~
code-creation,LazyCompile,11,3465002,0x1f1d12f14f26,22,Readable.push internal/streams/readable.js:222:35,0xd274f406408,~
code-creation,LazyCompile,11,3465114,0x1f1d12f15146,546,readableAddChunk internal/streams/readable.js:231:26,0xd274f405be8,~
code-creation,LazyCompile,11,3465175,0x1f1d12f155a6,142,onEofChunk internal/streams/readable.js:524:20,0xd274f405d28,~
code-creation,LazyCompile,11,3465216,0x1f1d12f157a6,92,emitReadable internal/streams/readable.js:554:22,0xd274f405d78,~
code-creation,LazyCompile,11,3465266,0x1f1d12f1592e,28,readStart _http_incoming.js:31:19,0xa073861b8b8,~
code-creation,LazyCompile,11,3465296,0x1f1d12f15a66,43,get internal/streams/readable.js:1165:8,0xd274f406d18,~
code-creation,LazyCompile,11,3465336,0x1f1d12f15bce,54,onParserExecute _http_server.js:601:25,0xa07386278f8,~
tick,0xf339e3,3465398,0,0x0,2,0x1041ae0,0x1f1d12f15bfd
code-creation,LazyCompile,11,3465447,0x1f1d12f15ee6,545,onParserExecuteCommon _http_server.js:658:31,0xa07386279e8,~
code-creation,LazyCompile,11,3465531,0x1f1d12f16346,121,emitReadable_ internal/streams/readable.js:565:23,0xd274f405dc8,~
code-creation,LazyCompile,11,3465620,0x1f1d12f164f6,38, fs.js:182:10,0x1f1d12f14b08,~
code-creation,LazyCompile,11,3465659,0x1f1d12f16656,171,onstat /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/send/index.js:721:33,0x1f1d12f146e8,~
code-creation,LazyCompile,11,3465721,0x1f1d12f1686e,220,extname path.js:1228:10,0x286554781068,~
code-creation,LazyCompile,11,3465767,0x1f1d12f16b5e,177,next /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/send/index.js:732:17,0x1f1d12f14690,~
code-creation,LazyCompile,11,3465798,0x1f1d12f16d8e,71,onStatError /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/send/index.js:416:57,0x1a2ddca8f8,~
code-creation,LazyCompile,11,3465856,0x1f1d12f17046,254,error /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/send/index.js:267:45,0x1a2ddca650,~
code-creation,LazyCompile,11,3465886,0x1f1d12f172b6,45,hasListeners /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/send/index.js:1021:23,0x1a2ddca2e0,~
code-creation,LazyCompile,11,3465976,0x1f1d12f174e6,430,createError /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/http-errors/index.js:49:22,0x1a2ddce858,~
code-creation,LazyCompile,11,3466028,0x1f1d12f1785e,38,error /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/serve-static/index.js:115:39,0x1f1d12f12880,~
code-creation,LazyCompile,11,3466135,0x1f1d12f179c6,72,_handles_method /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/express/lib/router/route.js:58:59,0xd274f43fda8,~
code-creation,LazyCompile,11,3466225,0x1f1d12f17c2e,124,dispatch /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/express/lib/router/route.js:98:45,0xd274f43fe48,~
code-creation,LazyCompile,11,3466269,0x1f1d12f17e26,162,next /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/node_modules/express/lib/router/route.js:114:16,0x1f1d12f17b38,~
code-creation,LazyCompile,11,3466319,0x1f1d12f1809e,202, /home/r2/Main/coderhouse/js-20620/clase32_logs_2_profiling/index.js:15:17,0x3acb32591d0,~
code-creation,LazyCompile,11,3466381,0x1f1d12f183ae,207,randomBytes internal/crypto/random.js:52:21,0x1a2dde3a10,~
code-creation,LazyCompile,11,3466422,0x1f1d12f18cfe,144,assertSize internal/crypto/random.js:36:20,0x1a2dde39c0,~
tick,0xbc86e7,3466454,0,0x0,3,0x1041ae0,0x1f1d12f18d08,0x1f1d12f183d2,0x1f1d12f180f7,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
code-creation,LazyCompile,11,3466485,0x1f1d12f18ebe,32,validateNumber internal/validators.js:127:24,0x24710bbc6f58,~
code-creation,LazyCompile,11,3466529,0x1f1d12f18fb6,10,handleError internal/crypto/random.js:201:21,0x1a2dde3b50,~
code-creation,LazyCompile,11,3466562,0x1f1d12f19096,13,slice buffer.js:657:12,0x1ebc5593e918,~
code-creation,LazyCompile,11,3466607,0x1f1d12f191e6,145,pbkdf2Sync internal/crypto/pbkdf2.js:44:20,0x1a2dde4ce8,~
code-creation,LazyCompile,11,3466641,0x1f1d12f196ce,140,check internal/crypto/pbkdf2.js:54:15,0x1a2dde4d38,~
code-creation,LazyCompile,11,3466684,0x1f1d12f198ee,77, internal/crypto/util.js:77:44,0x1a2dde59e8,~
code-creation,LazyCompile,11,3466740,0x1f1d12f19ede,162, internal/validators.js:105:40,0x24710bbc7188,~
code-creation,LazyCompile,11,3466791,0x1f1d12f1a0ae,78,alloc buffer.js:372:30,0x3b06ad8feec8,~
tick,0x16c82d7,3467485,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c7ba1,3468531,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c8b5a,3469586,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c83b4,3470647,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c818c,3471733,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c7bfb,3472761,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c8509,3473822,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c832c,3474883,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c8295,3475951,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c7e7d,3477016,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c7e36,3478062,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c8bc3,3479150,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c7fb4,3480200,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c7c16,3481247,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c89c4,3482310,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c82ae,3483356,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c7bad,3484408,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x15b54a6,3485473,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x15b5847,3486525,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x15b54bf,3487578,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c8b57,3488630,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c7c54,3489683,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c8a98,3490741,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c7bf8,3491797,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x15b58ea,3492852,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c78c5,3493909,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x15b54a9,3494966,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c7ccf,3496024,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x161a830,3497084,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c7c54,3498142,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c7dcb,3499200,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c8a6c,3500252,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c84b5,3501308,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x16c7d83,3502363,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x7f8921b5479f,3503424,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
tick,0x7f8921b54670,3504477,1,0xb3c130,6,0xbe7330,0x1f1d12f1924a,0x1f1d12f18131,0x1f1d12f0ef21,0x1f1d12f17ec1,0x1f1d12f17ca5,0x1f1d12f0ef21,0x1f1d12f0e98d,0x1f1d12f0e7e3,0x1f1d12f0b62d,0x1f1d12f1787f,0x2865547a7038,0x1f1d12f17076,0x1f1d12f16db7,0x1f1d12f16b8e,0x1f1d12f16698,0x1f1d12f164fe
